,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
points741,14.114827328974629,9.470043568505627,6.442019698926356,23.800539516128765,16.777247149566602,15.098147528328573,13.820558861748147,10.203907908159605,23.248569793469194,18.791746104568354,13.602848021369843,17.81081456869422
points742,20.599583010137767,16.460097316743763,12.633426301014088,17.836928023228865,8.525506416219601,22.42030232703078,16.110513313206738,15.075607036501431,14.971491936012978,18.31001983920498,15.646181281618711,7.534348198936017
points743,14.419086809200412,10.403517151853968,4.1185789540211655,25.824804036045446,9.449481609838012,22.209194175802526,14.947727070249545,12.073844659198636,23.56130039329313,18.414409946980555,15.034193702685,11.004596885690377
points744,18.31323590394395,15.737381132760053,11.524174124387478,18.282734883603,6.4558959753998915,24.12287574966287,14.08782132069035,13.67839006439689,16.602578557824177,15.911223539833404,13.147869059165162,5.155378362163891
points745,13.41056812011941,9.022924177709418,4.105535565106154,25.957351017911016,10.56056953423157,20.226733099108156,14.315940282217571,9.484885242171076,24.98160071724037,20.06879906250007,13.796654324412229,11.508354333395888
points746,14.676439907030804,19.025116607338976,20.17659291758285,8.088978920097496,10.013341870038317,13.81970009113285,8.227762106923612,14.9225880520904,9.419920066908277,3.556999440071632,7.825835804483741,8.987149099399337
points747,16.284468186455175,13.918412970482649,8.38764661132156,21.31020652462597,8.061852151468416,20.898808607622573,15.029241739451459,15.429838949833515,18.52595161414064,18.538921526533873,14.787267349872229,8.487229801900721
points748,12.442472204966753,8.360056215298238,4.912128562834701,24.834565008824363,10.019479146716185,19.458403886142772,12.869893659617079,8.91511857518625,23.79389907712149,21.611355527563727,12.866013798163593,11.030908425482638
points749,21.50634877507726,21.18658353148859,17.693036491787634,13.685052863875717,12.519348815128156,15.69270546673157,18.33813961406031,21.922691948097388,9.908880352989797,14.199286702717128,17.80143731535161,12.212310441071882
points750,17.485198764253557,17.09879965948894,13.011408879477848,17.022715209236498,8.448753370700471,19.87812755121568,13.723453824181426,15.650903512543076,15.17729781539745,16.535903178654802,11.971094161067073,7.741105122882105
points751,14.114723981549613,9.36069782982626,9.99176932043702,20.753520865851193,18.671659725289274,10.871435060605151,14.07801981797362,10.156758762717702,20.886502774100784,18.7582335250173,12.772078266232281,19.087722762165992
points752,14.901874931807475,16.846294451033142,13.705287222260282,15.902974684337044,13.16554028245899,17.37675509590681,9.464170836120696,14.827437485741557,14.08065994702244,17.869086730875374,10.443072475093443,13.037373848104531
points753,20.54120243632645,17.17902374343919,15.293450060361447,14.595041739957074,6.7945863465097815,21.96232306494906,15.3164892953034,15.888096719038975,11.817114347814021,16.606480839465927,14.358426888795375,4.257175552729157
points754,13.126782875978463,9.094744455148005,4.306753958770976,24.935926631478377,12.845863002103432,19.56894828048556,12.81360460270889,6.976490913702363,25.67440626403067,17.884202265204344,12.046465011264972,13.622909566542173
points755,19.876073402005524,14.792191636265649,10.215993479609438,19.903203982925923,5.116300463204742,24.526921036092272,18.270629989407887,14.634776320665386,17.203770807493306,14.981620048510472,16.493441220128908,4.532402996262744
points756,19.2831624211127,18.634626997627308,15.48453066354493,13.914489530382495,10.076368529554331,17.930094734873453,15.245745573253762,18.015426503685607,11.651147332377851,11.832189964573564,14.724096614856126,8.896091710163027
points757,14.071417998956548,11.696428532031447,5.220596036281969,24.607929746699888,9.851813284282526,20.08282597698984,14.317716326206856,10.104666762379681,24.456386261865806,15.878505482392358,14.038211892128,11.320444365841269
points758,16.74351703380685,11.83262203492516,8.908966342705474,21.19751506001717,10.173622373215494,19.032278674558214,16.209242733864475,13.999375488194445,17.56843821129942,19.526932370591553,17.04862499360351,10.261677303649385
points759,17.774130176497277,12.500838621027222,9.141383617218825,21.24042120290592,11.647749118261046,18.42246251915719,15.38808062641966,14.920600053642902,18.182200326796053,22.158313942598696,15.700837154273135,11.680663275715558
points760,17.22695634651727,17.870575503040566,14.744601111718564,15.92123372868625,12.180804867427948,16.113859437740246,13.774457354647977,16.66572113724345,13.87195012400449,16.606910708310206,12.820849489684509,10.81288431636242
points761,15.829316153428833,16.780229872505984,21.20343012361908,9.78552310670249,28.594177052722824,0.8625406577457252,10.683215920661342,12.273754600322643,10.520855660811309,17.639610377113783,11.873303005466527,28.247014564726012
points762,14.435674157893532,15.026971406948904,12.470530801283672,17.45047442169768,7.604756045967488,19.16785030185285,14.937473902790844,14.65926737193448,15.283551793990517,13.884916472442145,15.703183055507045,8.563140561713208
points763,14.027239738754217,11.236251802481428,8.031662222173813,23.033276144622423,11.536070644358906,17.6790699559303,15.390471259208553,13.599471672689912,20.33428050674927,20.764774312363834,14.893199775841257,12.602604390745853
points764,16.78502061436001,15.509541656924833,12.88404541854013,17.192866127209495,9.93957964084253,18.841043252158684,13.234860204501183,14.857943315301181,14.846604967955669,17.317209222655872,13.789948841825712,10.649971807206711
points765,16.239709292742702,19.78517618608553,16.519713301187185,14.081207810192502,13.577805803309493,14.819371424365833,14.26719379728421,19.086462621271927,13.58908825745483,10.560372798108663,13.203485376063762,14.058983715441524
points766,18.37063901763528,21.26069365517351,16.230352387821775,14.537111426186925,10.863214551548527,18.067207024773943,15.556440515472698,19.788817540408182,12.856991955194149,11.043681205203654,15.097311963015917,10.724123396279628
points767,19.420538982111122,20.169493774576612,15.702704274658817,13.538552767137817,9.79996109044519,18.957882898463694,14.199814065130731,16.899865436908136,12.275909348480528,8.416699886271294,14.165627257743626,9.01235495202346
points768,16.643474931227363,17.69095173849692,13.413579800897384,15.364196746355297,8.35831674046092,20.445522785580636,12.28739222676176,14.956182595707034,14.23722091306139,11.565139579353726,12.359902995085859,8.623567156867049
points769,17.82607333322222,12.69220914703294,8.49607689913329,22.574549963624115,12.309441186761637,17.890933763269796,17.221080147014806,12.767041100963038,19.920793636493038,22.00448423007227,16.769964357742083,12.319906228444843
points770,19.267697660732164,14.18909095236271,11.41989554672965,19.79795479181171,10.037877144205344,17.81287924241822,17.26114296139023,16.05637647932046,15.11637632522274,23.60022103491644,17.427175743367417,10.13365901672148
points771,15.550021244741917,12.229764672038232,7.200329270695557,22.931439853225182,12.440279328739315,20.547284132683203,14.712510398557878,10.594982168937344,21.484783895835484,16.897370084742413,14.368539141027725,12.80883055547064
points772,10.125710464027204,13.169175478320215,10.398781518614,18.785363813708678,9.790002707425852,17.753866025919105,10.203899947047496,11.396995993572924,19.404865105506616,14.861356904044344,9.70380137718531,11.041828247399291
points773,18.576425962582704,12.692390276189665,10.787485058392262,20.674950230818066,12.061195180354076,15.641027450815804,17.118938275969903,15.367976672346888,16.483654348593983,25.291942786837573,17.576499888303275,12.216458157731479
points774,16.3436071203126,15.422831818171721,9.254533387427296,20.359719203810297,8.432681601939784,21.693563648605465,14.93592813497111,13.625157795704677,18.77006946069963,14.569318142178457,13.955487724124916,8.927759649013943
points775,21.517824215054084,22.479483218354016,24.976821859805774,6.608464372508641,13.124318148830405,7.8150981597726386,17.94297341884331,29.852156245431694,2.2926627665112176,12.998831579175205,17.710217625709017,12.193534076514135
points776,15.007531680286126,9.385092736560615,4.633922140594564,25.994984530160817,11.720772035320987,20.133726871599094,15.280550382819364,10.358900712448726,24.27687803851423,20.988597826208903,15.691011807325633,13.255287857755997
points777,15.94318106717696,16.029913205656943,9.958254766019772,19.568462333114024,7.667322604760479,22.426720991926732,13.239323475537795,14.229316210417549,18.08488125498134,14.494336614836687,13.190021171407295,8.654621036994618
points778,15.923542062989915,18.441308062964744,14.489672583709886,15.380680015952803,6.542567467523678,20.483236624688047,15.071265535928923,17.57570062496278,13.743858793161031,9.643160307681697,14.898670622402568,6.619042093249579
points779,17.46941484444624,18.370251217879623,14.457628733903018,15.089730868558592,10.377672714456956,19.60321156640485,13.85768213352095,15.859547175038161,14.000053750774423,8.495129878516211,14.244443164770551,10.217687047628365
points780,18.650543315835968,18.825609573218387,16.020339179015906,14.497919249970757,15.002427619116494,15.400752058081759,15.751445965928038,18.002344713461255,12.27538982605566,14.100237479237697,15.197888400151216,14.739316305629528
points781,10.808185932666838,13.024946653052778,13.438884888532394,15.508127361127867,10.247020137327315,12.77881619175569,11.232684457871805,11.481792070775594,15.90736893529107,12.094470637861939,10.750127601685982,10.618420896956687
points782,22.385179977691973,23.109447062179775,18.727537815681867,12.67128196098867,10.913100683820488,17.860510069664613,18.13031644048591,21.439651479103727,9.879404492372503,11.655327425672281,17.52223754498702,10.747027890275227
points783,16.17580663019967,15.54497246832035,9.58210681521941,20.653500176089413,11.90241945727561,19.72257440479351,12.905189985478412,14.772094670556514,18.803856259952106,18.784280891682027,12.970773259097118,12.764922030952327
points784,14.99829650851533,8.75806260085282,8.559207931681351,19.825592294229804,5.4018458380859995,22.33495470972267,13.577388468574064,6.726470560806464,20.5654838204781,12.727875658551369,12.644651879109816,5.412223570756682
points785,8.899255746335779,12.155368614839931,7.325458944745854,20.97028318399194,10.4591632832503,18.64940597488486,7.409921634167159,9.338403299356376,22.683059146927793,14.088851835558863,6.644718149171394,11.666817505771595
points786,11.966876911601165,8.331523708490211,5.115161259071037,23.1004603877275,10.689614586019605,19.394884630441844,11.132710429360849,5.557402122140694,25.105231232693697,16.154256854608214,11.563890543537836,12.41926080952932
points787,18.497487550599658,20.114678909936437,16.65130093736023,14.41922536791316,13.25795388409834,15.319032195834266,15.271113933229756,19.997180811137486,12.432956034712698,13.070112794916112,14.609471294143175,12.392809853565696
points788,11.689270444336444,9.440264388083232,7.042898069213166,23.17812831957323,16.959034322487796,13.538008094909205,11.993665672568836,7.79749892609758,24.023518969388874,19.48090900891862,11.506122885528933,17.63450001545054
points789,16.812442030091603,16.961487540404352,15.035689819269956,14.758210705966762,9.235531097133741,19.99081246264715,11.294968353840913,16.02243673916598,13.692647114184087,17.205238713791278,9.567584391741688,6.938306721008401
points790,30.844475894783105,16.23591462434474,19.679822258594573,12.43055619380953,10.26895317986903,12.347946046279079,30.578667596381777,20.493656125967163,5.912457933358302,15.50492285642384,29.77791557968252,10.6109267420649
points791,13.397484049984781,11.625253713486865,5.59806403408497,23.99344792092233,11.479647002220773,20.751855581312544,11.873815097960149,10.470483268410584,23.462049615328535,16.69430169256738,11.870727637623785,12.510704460535422
points792,14.71556511089858,13.350663195152704,8.30806955833791,22.568075724802213,15.541522599806896,16.437902514091032,13.85869954752265,9.68262193852783,22.45020677002058,19.21511603974047,13.13052164965964,15.644648757569822
points793,12.059592474211009,10.298367420244356,5.895358578367799,23.46000290597511,10.251573561126017,19.823871049129274,11.365434163073528,8.774453161341116,23.141182641248108,18.907636853897692,11.204984946077403,11.520760112329816
points794,12.465002433665566,8.398444831323944,3.4467043585325006,26.276770725898192,11.561085834302185,18.87855287080622,13.438651459904934,7.785107673777965,26.612128258462413,19.79996663153175,13.181275437503903,13.041346505565466
