,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27
points639,19.86343607474437,10.537701854059241,9.915690198695431,14.198851284753966,18.150736046414405,14.448660846918333,11.209985548630431,10.669017945879721,14.024061988146222,22.46756101817901,13.230147806213745,13.196738653969646,11.212233638213824,10.669017945879721,22.46756101817901,9.964496175814693,12.83640758120826,20.381496077051306,16.017253021974046,13.498653759030516,12.154680237421156,9.848831985939809,10.233203648398442,10.169932889392028,9.651752683430635,10.579407203426712,9.872284253167876
points640,16.071839529317145,10.983641872598728,14.651352321584785,11.57120267312444,16.684996263212074,9.554921405731333,11.225770357273486,12.675370676992644,13.811910627313644,18.933150173072235,6.121119245428212,19.546778747847487,10.687395607572416,12.67537067699264,18.933150173072235,12.2962156891706,5.356976505310612,15.977886469006478,21.105985210686953,7.1972922869261895,6.280852825096531,7.794014309282558,11.361957493553072,10.918184957662678,10.17017561277601,10.113293087537546,11.174947733455186
points641,16.460458037320286,7.445901488730779,11.687968587548921,19.45290394262758,23.282102187719858,13.650716772611737,6.189814976344108,15.98660925218276,13.496801886687285,19.295408512755568,17.216987945461646,20.16218815436533,3.195662634720567,15.98660925218276,19.295408512755568,9.51218067097291,16.611128428026085,20.630711274641403,16.846991455030423,16.215617420558907,16.41935361423272,13.976252340279679,2.0994549246533007,2.1814083943383373,6.632626220724305,6.98559933154164,2.160847159135623
points642,15.721589108582641,11.131091493905085,14.41834555593544,10.486657992375722,18.31596375652896,9.85572147579828,11.248824252991485,11.14087104296745,13.398335658922912,18.60665739602817,7.361609761500145,19.444599337556483,9.327529135663582,11.14087104296745,18.60665739602817,10.167903188320981,6.450721219253518,18.67680429307567,20.793199657366706,7.900095682687488,6.111983432409972,4.317500655262873,9.61822383168379,9.099815332477418,10.870969063565417,10.127988612456262,9.666672061318195
points643,18.50218071086128,10.787773861330797,10.102957805556732,17.431565558375336,21.38273350164136,10.141760540747299,12.35870990320367,12.77716834595888,10.154839977713054,21.19864021834585,16.131908870781125,19.8649646889676,9.81073883972448,12.77716834595888,21.19864021834585,5.234836408540868,15.643631163501494,24.27587532937769,20.4957632665395,15.751820911646949,15.331944378840841,11.535161528934369,8.57105584232942,8.841714706428391,11.414115849262107,12.266037341977944,8.490194878114508
points644,12.896899312738578,10.497746932256938,15.275840430786081,19.09240642995341,18.094473636757876,20.917522119675237,10.371307792434424,17.52792296690612,21.940834086318702,15.973567580463733,15.208044060923726,9.806204092434468,10.321660814093859,17.52792296690612,15.973567580463733,17.471704333539957,15.22955167013206,13.506940184064097,9.290637725305963,14.068022801964325,14.188209430009843,12.266229583460259,9.656502341310576,9.471204093018146,9.985441474497108,10.677690023776163,9.495561868185847
points645,14.339718745757933,7.607374866920818,14.896471309404419,17.87787723703922,21.703907144345557,15.734997165823161,8.37489951609681,14.672252814054929,15.03138187133746,17.318519921910664,16.66504505428858,14.914027807229928,9.036831733264927,14.672252814054929,17.318519921910664,10.478775532630321,16.695250588220997,19.331601928982778,14.679662185725162,14.286559679790592,14.341934278388065,10.509198562015081,8.163447169386727,7.885349286442906,8.21983538311784,9.287561434120033,7.710473810163858
points646,18.535526935572523,11.149473186156008,11.346644161230765,15.681616495902771,17.669975080957883,15.922684416221266,10.94349832869404,11.887696776266433,15.578099832634413,21.22972455362539,13.988092646467294,13.469779008835205,10.833991925372658,11.887696776266433,21.22972455362539,12.312924386437608,14.156167082788015,17.99560015950319,14.484496471655145,13.818548458890373,11.946418523174042,9.542326489872693,10.01502945873825,9.83248352215186,10.017389967174335,11.240062275410514,9.500569028826286
points647,13.86752857818316,10.575782452825056,14.99992091980685,20.488762237289095,18.63137955176926,21.116356995205834,9.977751459217705,17.90219533551278,21.64599492445332,16.87835862594107,16.95141035993033,10.401406555478404,9.378084518634466,17.90219533551278,16.87835862594107,16.863877803069897,16.244276483280547,14.103178447995074,9.083880205108724,15.498364787217044,15.622126339289762,12.92113405680303,8.305265361107711,8.212570960974453,9.370378037458382,10.243807306186218,8.139983780370438
points648,12.173311112864868,11.829202625736121,16.28815161747166,21.432732193108496,17.512424045830976,20.035374614972014,11.284341503769863,18.702166448364917,20.941637993086854,15.299060693883382,18.234542716292598,10.961579076931839,10.239139689241426,18.702166448364917,15.299060693883382,16.480248890148527,17.793693286301178,14.788614039513957,10.207934703685188,16.90699819786455,17.10008959333918,14.421486156493538,9.321962958202956,9.0130977488805,11.45218792084827,11.601180110234095,9.120057798670867
points649,13.817420565912302,8.583984827397218,16.021613302035465,16.716645308777817,20.93962966284708,15.384629648294725,8.939848448885208,14.63463719304206,15.745697282374975,16.831649462696774,14.79631291896267,14.380128476969341,8.402342964080113,14.63463719304206,16.831649462696774,10.090555744171139,14.244166389659089,19.348466598718538,15.043990218664721,13.421315454567514,12.937224253801643,7.737738841986101,7.754972575278862,7.408862812539708,8.773051585808263,9.088140592595082,7.344074260385532
points650,12.06661549011538,9.417604396370823,16.825459725139567,16.496616724128536,16.597743546746813,17.993304977261904,9.851386341683,14.905911176387015,17.5969680544321,15.199602283250002,15.885094970433853,10.46899349760314,13.169637478397151,14.905911176387015,15.199602283250002,14.961336190284285,14.462603753160463,15.355988502481873,12.331371315277288,14.470405144726026,13.518606567111384,12.782585969719184,12.545521789399087,12.341349400156584,9.391237690649007,9.457555023320042,12.307846947567146
points651,4.527584676430102,9.836285064244247,23.725139679634893,17.457481273307998,17.449235505937057,16.572218538360655,9.388724271022026,22.21234509349304,19.98738829098259,8.171947323067252,12.073985722899739,15.864673070938185,10.055944306947879,22.21234509349304,8.171947323067252,16.846005235942435,12.163290490561419,12.004843308225935,13.809081436849707,8.669951384425486,11.580636062283121,10.271569634193606,10.218243307862641,9.205374065635183,9.84253213332854,9.524093009217559,9.740523425009641
points652,23.439580066501954,10.505572186863217,4.674943390625259,17.019143713184988,18.84458583184047,12.645329155127902,11.160417870014443,10.686493181809295,11.132374052492654,25.8011335533094,16.16511359013159,17.173095557926892,11.107596252931272,10.686493181809295,25.8011335533094,8.116938963940841,16.62789998721807,22.640896204838185,17.892439091282682,16.374881640256703,16.014259246019183,14.981614509570061,9.17807459212268,9.725816997804081,9.746986141598018,11.676683400648557,9.161771108967184
points653,3.128973604056846,10.326234279840179,23.93680215459614,14.605841394151662,14.501166218493754,13.702514435314308,10.433573796762172,21.181237894143276,17.19559403412803,6.868204669265076,10.83204121675711,15.833320772292275,14.781804430025034,21.181237894143276,6.868204669265076,15.818871607006672,11.680683948332307,12.050062560986465,16.793129896469246,7.080910002653965,10.002788704219935,11.762619735908816,14.269886020819856,13.670264868098506,10.681161982177843,10.097692906159459,14.239677896500284
points654,14.838145387449414,10.513594478755591,14.174458951899341,19.64215698179203,18.63272334899794,19.497228416653773,9.978820348852125,16.45941826866132,20.875232424940343,17.783138060148254,16.415786216580308,11.65046459435551,9.048342354264221,16.45941826866132,17.783138060148254,16.551232678334344,15.679177463265471,14.454874924058279,10.767523524162167,15.66833313842012,14.813393037905907,11.49695846089804,8.187988325481157,7.999880866660221,9.720827189989226,10.181872013053841,7.988194243952693
points655,19.20436238304927,15.769173842846477,8.606649649711676,10.358974701669045,13.917075037780261,7.1628854949806735,16.428463817645856,7.979138342194825,8.97758215664141,21.853192591648742,10.854988898195419,19.291553447636712,14.96913672530753,7.979138342194829,21.853192591648742,6.644792573286072,10.542987801516434,23.558277202031118,23.593332623004756,11.599273703315594,9.468457103441253,8.56199442100516,14.810154079025327,13.761092929692545,16.16559787674571,15.24362962514361,14.152014326540945
points656,25.379604759105153,15.5493101027787,2.8338053474281346,14.222107799270974,13.360757603956095,11.415263993457064,16.655025384763764,7.59830366433275,8.611619340670597,27.60956549778441,14.857687625298613,16.43536216807356,17.09584353099914,7.59830366433275,27.60956549778441,8.085448572432576,14.64146912340947,23.22224092692943,19.171516626495812,15.686216475393776,13.666928438415583,14.185668213079326,15.764657534858705,15.6043521755009,15.023790687707836,16.37415129452177,15.105604336932949
points657,15.950407263852416,5.662597915254247,13.551162194884716,19.331955046492787,24.500566935630896,16.11123835505124,4.934720082576733,16.424174321670748,16.74806663418254,18.819954712832132,15.493193348657128,17.512150708194433,2.633201225432957,16.424174321670748,18.819954712832132,12.343821338801769,14.994122941909444,17.80878908898279,14.28842953565172,15.021399190792925,15.24530584997874,12.689231716104313,1.827132300007852,2.126601919324921,4.263030677818269,5.2461395636872705,1.702572502560222
points658,17.034645601790036,6.2259804102257394,12.160704659807367,20.502940409864994,23.492721837316115,13.483410327570903,4.746614940914141,16.362718833917544,15.46869906694262,19.830648676278468,16.740400376271612,20.931140546004467,1.980841841445687,16.362718833917544,19.830648676278468,12.217347440160939,15.802303293528698,17.86630711541701,17.02096428347589,16.463900494548923,16.890518969309117,15.630536246143807,1.4773206240407284,1.481519041885658,4.742644920249662,5.175392205546709,1.2259542354746154
points659,14.814273592614155,6.353249574777614,13.983007560728309,17.71319019461375,23.216992525576917,11.057835042185273,4.857956212094239,16.58088658563946,14.437759214388832,17.76088549990166,13.029322482979435,23.9884076061557,2.0201485489176276,16.580886585639462,17.76088549990166,12.640998226031991,12.846789343156317,16.594991629764774,19.543187458458508,12.769862196117765,13.167261543457203,13.726609534422273,2.106723768879112,1.6917122620325116,5.124240732177218,4.9546844750264505,1.8434977367417642
points660,16.640631881236565,11.58858722077302,13.925941050856817,17.261576266265408,17.16246863255323,17.35953555434973,11.777783420118137,13.364783650132212,15.707068982126916,19.463361083740544,15.69155575082907,11.841570990159266,13.019762498823937,13.364783650132212,19.463361083740544,12.613013393057903,15.446773988852483,17.927742141353942,12.990393500940058,14.770336924253554,13.45477266243858,9.475534778151939,11.788812595722167,11.484273768328569,11.020116020184007,12.324360675116985,11.218441360188724
points661,12.758364333709736,2.6176281330250903,15.506450669961282,19.413776180150233,23.6141803433434,14.541873288147183,0.0,11.807584816488841,13.676264501307015,17.991734387293768,15.649657347408805,7.812851095966015,27.621669149684326,11.807584816488841,17.991734387293768,9.535902864953565,16.093790888553066,18.301598472888347,11.872848031821288,15.602717221614641,14.50600132316704,10.088614393381956,27.452237315043128,27.40520904947355,26.72644597738609,26.944295193719643,27.394891568657552
points662,14.52013435091522,5.5128623388125,14.175297828588205,18.616933178151303,23.192551522738743,14.667442671866478,3.7041903809566907,17.314514636049182,18.38489455026063,17.48669785536285,13.452811489695828,19.500928804263086,1.0993374781282046,17.314514636049182,17.48669785536285,14.552503559644654,12.774059322730292,15.391335358273112,15.78975375923256,13.308026202003202,13.713406423869033,12.728964958680178,1.2856654025214203,0.7588168144845969,4.282162040953177,3.952877702020575,1.0007232473633074
points663,4.117030746366263,13.806130976431705,22.976777401567034,15.223164720229951,13.4354809551988,15.887841114480754,12.921104793194573,21.15732938979412,21.28268009805562,7.789241450875002,8.816830993885885,15.87222252138608,12.835887656634718,21.15732938979412,7.789241450875002,19.83905401966641,9.390029760799239,9.10921944228319,14.520728116853846,6.658978095096555,8.50312667013468,8.736162903509673,13.844600999130916,12.473740396341814,13.314284348866664,12.448251115772324,13.518491896881729
points664,17.631288122408137,8.683249446011228,10.403545229763745,14.307349863383585,19.214024466644187,6.8087711699658255,10.088892924730036,11.73819425550528,9.168733994151129,20.386820666166923,11.866294655541637,21.940099171339728,11.119749460801426,11.73819425550528,20.386820666166923,6.503132168857361,12.008162083163366,21.39424454155551,23.96155675627621,11.622538202459321,12.270331499488382,12.271544297997764,10.41434912991474,10.277975607606972,9.304368037467016,9.55256260809924,10.129735029723205
