,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45
points711,6.662595818468052,7.098249882206922,18.982143323262,17.604706680229594,15.399847082354693,24.113556515418008,23.684933053705574,9.51646435801014,23.15548882392626,6.459375542819581,8.920023127267074,23.15548882392626,8.623661645662136,5.85714083038,12.388291024448305,22.532595612153738,9.466171221655285,16.6095349315924,22.89868322699607,17.49911556787417,7.011840225231735,8.920023127267074,17.229860226069885,23.15548882392626,10.503331079584571,15.823132616853362,17.371576794286995,16.429799227113065,15.527470729692515,4.935186747332593,24.240352663615074,7.205067343834808,3.9630286619077517,4.584656146988644,22.974470399185478,16.596247937122747,7.2050673438348065,22.974470399185478,16.485476480072343,8.920023127267074,23.15548882392626,8.920023127267074,20.45624732250183,23.15548882392626,24.240352663615074
points712,21.592001317171878,21.471936058098223,13.14454273950498,8.968700756448595,9.033566583459145,8.589283669952762,8.740230597585404,19.679940439421372,11.324407951229752,19.77605302253496,19.20289743097552,11.324407951229752,15.722003111030375,19.14453802107674,17.737405257469685,13.304674677735916,15.534521314323399,8.891269307647113,9.5269696331496,12.390469129519957,18.065771349784118,19.20289743097552,11.59832062418479,11.324407951229752,15.521480923867907,8.40672224240924,10.2007044682181,10.118492131219693,9.514625820298395,17.775235819303322,12.93174848000188,15.516007348428332,17.03709673803252,16.48520709428585,13.864064005484938,10.486787523557778,15.516007348428332,13.864064005484938,6.267546682057427,19.20289743097552,11.324407951229752,19.20289743097552,8.78307992956277,11.324407951229752,12.93174848000188
points713,13.166101453051304,14.39201653625669,13.321286317132644,17.147751922517187,9.282831813982893,17.350916440295354,17.196217435930706,15.67728229679926,18.030280280454733,10.578692635977808,15.153216964213081,18.030280280454733,18.10418364054863,10.650623364611898,19.55624269591025,24.051905943237784,17.018735255724067,9.555825194922267,19.36023648756654,12.33086059947247,10.158997733880161,15.153216964213081,9.509210814477408,18.030280280454733,7.91853107842633,8.626458812663435,9.115650193888566,8.500333258427467,9.10167291028877,9.526296622623542,20.541941706131222,6.015662022945521,8.637814771997732,9.495353808248911,24.474432812462982,8.996039620079666,6.015662022945521,24.474432812462982,8.540189817016026,15.153216964213081,18.030280280454733,15.153216964213081,16.980254978899435,18.030280280454733,20.541941706131222
points714,18.249060303891042,19.004921381039985,17.14980299212351,13.43737988840917,8.16393039870385,12.065425328840218,11.640020812928363,17.020310018542638,14.932631673507101,15.521066303247771,16.51202227240302,14.932631673507101,15.047601884089543,16.456242744602587,20.579696998076322,18.301081809632105,13.216534670182282,8.435830864461131,12.608275627409052,15.03141363701151,14.834987050550625,16.51202227240302,9.429121800909279,14.932631673507101,13.365649760734073,6.366691640668191,7.494062119444945,5.447267153338917,8.852567351654235,15.128213777125127,14.354305503247312,11.603123120058084,14.341830841114191,13.392028792561907,18.796843534423303,8.190379089898444,11.603123120058084,18.796843534423303,6.002205483636754,16.51202227240302,14.932631673507101,16.51202227240302,13.10443502264258,14.932631673507101,14.354305503247312
points715,14.357906228060314,19.969614970623866,17.286669599882355,19.866021097922825,8.355652342640793,16.11162379013762,12.496865563899,14.61691071959445,17.877755515535426,16.290283174023084,14.080388381129714,17.877755515535426,13.826132357162532,15.188217544056288,22.923015140590962,16.607441061122866,12.044129436743514,6.739062150191126,15.963425287896062,17.38425600081674,15.560149536695086,14.080388381129714,2.70906686585117,17.877755515535426,14.823275145633115,6.684061982010462,2.0051669400111014,2.6344902676480726,7.336554810859407,15.66892062926997,12.676346098698929,13.260683580679057,14.89239245926257,13.566468834626814,17.12477074429988,1.8415393697740523,13.260683580679057,17.12477074429988,9.574596294076041,14.080388381129714,17.877755515535426,14.080388381129714,13.75720873437934,17.877755515535426,12.676346098698929
points716,16.73528906398251,18.137418699041103,17.243522992640177,15.792788370525834,7.51512657358818,13.639513309503513,12.124628935376414,15.390113851092567,15.79050388279777,15.126320503180724,14.86267492844305,15.79050388279777,14.011677433302976,14.499435558517803,22.689238178035296,17.835092172219873,12.783266134309235,6.056287023562484,14.259991723848294,15.780217959550972,14.420858909699826,14.86267492844305,4.26405708982027,15.79050388279777,13.268195086903312,5.400536193744976,2.8577082415467348,2.933614140928082,6.605454525289342,14.093198715524522,15.316667337237241,11.780162577799082,13.287951895688645,12.558606638817023,18.33678812191489,3.2843463017252015,11.780162577799082,18.33678812191489,7.090991531555621,14.86267492844305,15.79050388279777,14.86267492844305,14.07798238375279,15.79050388279777,15.316667337237241
points717,20.67304637457616,20.281771540530666,15.641159377756606,9.800466039077994,12.454354890622975,9.544854691369752,9.416878044231815,20.333637608982343,12.035847843040541,17.55724287385162,19.864274087292902,12.035847843040541,15.575207313023327,16.5679982308301,16.735173021938355,16.881029734344644,13.687768346768296,12.261766939879802,11.686367663918244,16.77918487481081,16.12734379801103,19.864274087292902,11.932129139753014,12.035847843040541,12.9689165624969,11.765738818019909,10.718552032860915,10.366375809556363,12.698816792420988,16.072964805599685,14.832028835701163,12.27946050189501,15.303800627369025,14.402999335089172,17.39487535567202,10.518296325675248,12.27946050189501,17.39487535567202,10.360145873940708,19.864274087292902,12.035847843040541,19.864274087292902,8.867950589225437,12.035847843040541,14.832028835701163
points718,14.454639313267966,21.472562631027657,16.1493876030576,19.47406921960989,7.018189361729652,16.011036341556515,13.019502550927571,15.526736144281818,17.944863000366766,18.084223324075257,15.00090222948614,17.944863000366766,14.629485017951298,17.379667570800862,23.791204633130565,16.193060668834846,13.16118224439177,6.017529371983873,15.79609800288498,16.133748313545023,17.697962161852303,15.00090222948614,3.004692144091677,17.944863000366766,16.156000760043657,5.6031958687685695,1.8568689466554489,1.7617962312474624,6.1999564003316445,17.699000080488617,12.146282930941014,14.207112117157322,16.95947154878983,15.601353700073272,16.71566735013831,2.323465981227341,14.207112117157322,16.71566735013831,8.293251653985145,15.00090222948614,17.944863000366766,15.00090222948614,12.711529010087252,17.944863000366766,12.146282930941014
points719,19.99101792998791,17.24121166865273,13.224483333158563,8.35324681191488,10.786178545389095,10.254058796186618,11.948814377157536,17.53191049691141,12.86739694393437,16.527880329418526,17.029632917682637,12.86739694393437,11.798839476484158,16.287808139867238,14.157185575169065,13.831028878581652,14.644447596774642,11.17952880356169,11.101136557405523,10.63897170784087,15.829646622069369,17.029632917682637,15.963750907183288,12.86739694393437,16.64532532634956,10.360329989278492,15.096814032641703,14.234761720280096,10.703669577712128,14.348537863889991,15.508494048295725,15.219934636922599,13.547944781192273,13.330626570728105,14.383715258547896,15.278539909161204,15.219934636922599,14.383715258547896,9.06371021013636,17.029632917682637,12.86739694393437,17.029632917682637,11.46216842713005,12.86739694393437,15.508494048295725
points720,9.521622885400516,14.512645127557374,19.946104378050762,18.240313137179605,11.792668018198754,21.140610522124224,18.621684061601425,11.130302340949362,21.704137547635128,13.810862366142642,10.552820114457914,21.704137547635128,11.49550422250193,13.29246949636605,19.12148259087345,19.42941939453532,7.453197347380595,12.302310106809417,18.0415709588942,22.465358494463278,13.483891303728754,10.552820114457914,9.590060809396464,21.704137547635128,12.221331295904035,11.988807717144423,8.750909054039173,8.475027597809875,12.283576988862926,12.921975303218948,19.72883695968098,10.076727859842068,12.0953821057288,11.748469991931204,19.91081211096523,8.554663124030284,10.076727859842064,19.91081211096523,13.48545006069143,10.552820114457914,21.704137547635128,10.552820114457914,16.46352988872219,21.704137547635128,19.72883695968098
points721,15.395107856597717,15.972900538252045,14.155373464143702,14.18703915795127,10.542537813793006,15.033094502513032,14.109260549928965,16.435683595633336,16.468322931333002,13.397359108683286,15.920527790274194,16.468322931333002,16.06770575884119,12.321990160472701,16.071342609625052,17.707125458896435,14.099531608251377,10.267189133906026,16.198154178826922,14.333192538745891,10.505975585104123,15.920527790274194,11.874232122568221,16.468322931333002,9.848254617807152,10.221201746154376,11.485165168338648,11.782515028927849,11.334488770273751,11.729554473717176,15.485714909890817,10.491363466580355,10.881228560605113,9.604898544291698,18.210451022634544,10.74233167536972,10.491363466580355,18.210451022634544,7.532504580097634,15.920527790274194,16.468322931333002,15.920527790274194,11.90649363578782,16.468322931333002,15.485714909890817
points722,16.225499642244852,17.231049940646926,16.803837757520714,12.858828062913297,8.961721282256017,14.169615467789352,15.095471162778667,15.984161879673696,16.01527118455297,16.034430093800594,15.463701699139929,16.01527118455297,12.639216366358967,15.991059798546818,18.48412955322289,18.48690416905291,14.13313763638299,9.860688460275206,14.600558179439854,14.000312604903767,15.665353977034869,15.463701699139929,12.189576291040705,16.01527118455297,13.512918051964496,9.076695784073502,11.04966389891477,10.368819159870958,9.981866819079016,13.939564147796235,18.52324005854377,11.933259934684957,13.131517228962144,14.41007350405118,18.980299507159874,10.884319502796581,11.933259934684957,18.980299507159874,5.646190308666844,15.463701699139929,16.01527118455297,15.463701699139929,14.255672275118368,16.01527118455297,18.52324005854377
points723,13.019091106372086,15.606981386960452,17.80160716536577,16.56665919411893,17.351172969444846,17.50378446529158,16.960226369405966,12.031815397509677,19.134502569597018,14.723219165665377,11.464923942863292,19.134502569597018,10.537256288765203,14.263318211067574,12.118488534298628,16.841750609019837,10.43927973559649,17.542791047911944,16.538180399309,19.03933698742226,13.867864522257825,11.464923942863292,16.67444495740688,19.134502569597018,13.273064786358397,18.343748932462137,16.333095624613776,18.111658863893723,18.427049819633513,12.373526702566435,18.418290540310053,12.14106344304818,11.536937640213548,12.464485290568094,17.35609643710073,15.010596359859441,12.14106344304818,17.35609643710073,15.773504245537813,11.464923942863292,19.134502569597018,11.464923942863292,17.401714098411496,19.134502569597018,18.418290540310053
points724,10.97922581577759,13.2640422774802,21.00388636651562,17.55447860270818,10.309471537413007,19.624928896791722,20.207650355627752,6.890042048845895,23.340480823764672,14.34849654510807,6.262746201807765,23.340480823764672,8.802904663343783,14.824907033733579,20.1134699903983,17.453721022629516,6.6432903633096245,12.850725779979651,16.546477276118164,22.11573796828111,13.644339617029024,6.262746201807765,13.704315354408429,23.340480823764672,12.555972913959915,11.116337089708955,12.179796485064598,10.115666164030117,12.53843081491834,13.23751362901256,21.035643863488687,10.517054759932748,12.41667134137959,12.329275267097808,17.960273608592377,12.395579337702797,10.517054759932748,17.960273608592377,12.286008310632072,6.262746201807765,23.340480823764672,6.262746201807765,20.49760278474702,23.340480823764672,21.035643863488687
points725,20.129475030602546,19.935078278729108,14.098249646260072,9.568607314613493,13.228339601376314,10.110084824314779,9.653126089287152,19.507767508128552,12.446246781410492,17.99173532562849,19.028701850959035,12.446246781410492,15.278949668262888,17.019805228720294,15.277608704813536,15.144323151407061,13.646450932564932,13.218204144984647,11.035741699519642,15.987657687959851,16.974579017709893,19.028701850959035,13.464791852426794,12.446246781410492,14.545249886221963,13.151872246594301,12.532148239121351,13.070554494624902,13.409562135345132,16.291262461515373,14.709248756533144,13.881221431230463,15.526076912942603,14.772547623276699,15.68028516036985,12.209506801835106,13.881221431230463,15.68028516036985,11.637933024940592,19.028701850959035,12.446246781410492,19.028701850959035,8.713520369017195,12.446246781410492,14.709248756533144
points726,12.20384886071877,14.285857279461855,22.379549795277917,14.832979052452677,15.653978370599194,18.351510321339276,17.883495696699125,9.326889803948173,20.221534641525015,16.048552908962957,8.728221494146089,20.221534641525015,5.766920022875579,14.924348364517343,11.950149542212296,13.71252019106549,5.999785163152744,15.577244703436888,15.245966128360655,21.914602487358916,16.078352797878125,8.728221494146089,16.4213944230931,20.221534641525015,18.554187112939122,15.606415680650876,15.36618815948882,16.012517408480132,15.442376421364584,13.41971829648082,18.281640982158976,16.29911705493388,12.602196818183867,13.820376884715651,14.266715740224168,14.504752477027356,16.29911705493388,14.266715740224168,13.239380165356776,8.728221494146089,20.221534641525015,8.728221494146089,18.434667926428368,20.221534641525015,18.281640982158976
points727,7.945966443974301,11.248417911415379,19.470170976950932,18.912385710855034,12.973736909049798,22.779049541651094,22.188511971401418,7.596167818092512,23.743796809760457,11.99480115039957,6.9771673771625915,23.743796809760457,9.75370672352469,11.167654346111236,18.46837527627142,20.091882127167775,8.63308736083293,14.41014014401435,20.273768208984652,21.08368164145249,12.237201982130154,6.9771673771625915,12.373871610471042,23.743796809760457,12.089522122890752,13.368849699523388,11.988150312632243,10.613916579002586,13.221070248639355,10.727021123197312,23.07545610603692,9.25143701766674,9.860423328490032,10.446040712983779,20.564838598389162,11.699361491496354,9.251437017666737,20.564838598389162,15.530267608670256,6.9771673771625915,23.743796809760457,6.9771673771625915,20.91075406997243,23.743796809760457,23.07545610603692
