,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
points676,17.056097825281803,16.643389430239733,14.016530904025965,16.993249545835063,12.906314395950464,14.384750035494724,12.676562057382236,15.49918452735754,14.268435263241463,14.384750035494724,18.68114276141287,13.074871743619237,18.707714786783015,11.277855116979435,17.388866766480742,10.439364207383598,14.171563348474447,12.940327959964403,14.11298340255044,15.49918452735754,14.746823856703015,9.861039515402213,11.64340834620966,15.400092617787454
points677,19.928394053786338,19.96395397994516,13.025347910282626,20.161761725563736,9.888752486364602,15.662381896832084,9.137662764408276,14.542410149479858,16.73077354026504,15.662381896832084,18.300457105231278,16.83989513388415,15.579520917998154,11.580776287695581,18.08529362523889,11.422302204562309,14.915414993600159,16.7227737199412,10.757425075342942,14.542410149479858,13.99800637607213,10.579505815568485,13.730536119140474,18.629418114235538
points678,13.855821684738041,10.674479296270157,22.760531190310616,11.879049075875088,16.780165372150652,5.6947711496168605,16.496615889044044,23.939639505783717,13.099710808956605,5.6947711496168605,20.876962228313538,12.770720353973726,20.137427453614738,12.826968885299708,18.916419564659655,13.548098243002931,6.558807962338791,13.506733721931889,19.52908944871759,23.939639505783717,22.410400789361297,10.305991440912516,11.979895361439732,10.121905125759206
points679,20.045878722977545,12.92562087203337,14.928436732372157,14.756615422574045,20.76533713446685,12.661753011229418,13.72122587241584,16.379433822499198,15.323314398931007,12.661753011229415,17.454231711779958,14.941324270061825,18.01592887008441,8.111250756017336,21.51995998304925,6.843820247218109,11.788649180831792,15.573210982533011,16.48165230186572,16.379433822499198,17.145645981069315,4.24308907423139,15.932010085804489,16.559859770521342
points680,12.576738349329583,16.67901584684021,16.74181340705691,16.847113332596596,11.49271111405436,12.02446106672587,14.454002630488326,18.12985967799837,11.050407401719733,12.02446106672587,19.913531035147134,10.642503908145716,12.065698126684953,14.30452173825668,15.50412469843183,13.718485834985373,13.50512633370552,9.901913621923477,14.26774644571504,18.12985967799837,15.41770989919352,12.465274335057247,8.577724111497977,12.556861481675176
points681,18.740589766910947,13.199847259466752,16.286609544174173,14.214312438366049,20.983003683709892,11.573587428510601,13.6532341061959,17.690458078630407,16.20241394834771,11.573587428510598,15.51257607549258,14.70728147273388,16.31628894934949,6.208989019251531,23.469472202251744,4.742810539800858,11.205152352555652,15.964666830859091,17.05596894996661,17.690458078630407,17.733038141547777,1.8173447380954248,16.55371247124149,15.100606893031985
points682,16.574612439253322,12.502536331651127,19.084156995287515,10.554899010426855,15.663267802893245,7.7322409507003735,16.50728619484033,20.39088952168175,17.07360797845692,7.732240950700377,14.07807283198165,16.994466942895897,24.084983405636198,11.964710230867768,16.781883289284412,12.752418819034382,7.664427663073204,17.170758666081596,20.931407800849556,20.39088952168175,21.297400147008887,13.175230053528658,18.003323139802674,10.842528341534251
points683,15.524961065608258,15.185859946676848,16.667276575072734,17.368777810782554,14.407346058939108,12.350386488652015,13.887173563065272,18.057910369444045,13.384179750693585,12.350386488652015,21.32182260809363,13.66743598134445,14.65354162854449,10.76201196818647,18.418139851208828,11.840039587009116,12.341435492930614,12.81568619662975,13.715286652445394,18.057910369444045,16.58916935529923,12.479251819632825,9.744333406088245,13.972191570706967
points684,16.38518675380164,20.27939109020234,14.980810468517275,18.875860905486636,8.391496519509833,13.93490433359359,11.317271576558378,16.429989420339037,13.985089982825572,13.93490433359359,18.64786689192987,13.352187655552624,13.589207426586533,10.737609930492825,17.99910772909564,10.824106966924301,14.30986986428564,12.908980921084531,12.119236222031402,16.429989420339037,14.607594028546801,11.741453722287918,10.999302336276173,16.190659380572445
points685,18.733081470293566,14.500763065644849,17.571963453036055,16.24850372997163,18.85453896308429,11.039588617322257,12.765907536795654,18.931191317867583,14.888490883553265,11.039588617322257,19.09818551098361,13.914161617124286,13.309614443842545,4.396652767690541,25.74314259723649,3.7660205627246515,10.951344977021696,13.858778877815546,14.901693649606363,18.931191317867583,17.988539894831867,1.5523662033230397,11.455105932429417,16.611423207225478
points686,18.770067248660933,15.676240801795059,14.779851898538338,15.194003224519564,15.2974514992193,12.199987424672193,13.475611601653805,16.236007065935794,16.401415130892378,12.199987424672193,18.878946092165187,16.332265559097127,16.231239505813754,7.88123280341718,21.903534553594813,7.992888728470335,10.416967071994177,15.332527322663164,16.018444273054243,16.236007065935794,18.526485221927153,7.481243268501881,11.904539309117,14.656352361493406
points687,20.2065711066301,14.502064850366974,16.716266578733393,14.537756257778195,19.446476928260854,11.053386515691715,13.346228842905933,18.105199700042462,17.226275848783903,11.053386515691715,16.043824738246876,16.802344505880885,16.051313735098386,6.453889048731305,24.60566520350016,5.831843356079214,10.136011946037346,16.498273574469053,16.71343133608085,18.105199700042462,18.809315959706556,2.945266748457086,15.186448248533257,16.075010281915535
points688,20.054412262451915,15.48963249113026,14.250087125909214,14.701709815285527,17.897155944323465,13.069522071573278,13.909943526628837,15.724632916103483,15.474455965786953,13.069522071573278,17.45930726153625,15.677939701044977,17.81554706628651,4.736566671098024,24.472934310009258,4.318730527635824,11.34533101577377,15.84576778274324,16.539799140917207,15.724632916103483,17.591923667825725,3.5442822202777657,15.828347253178396,16.080853351160613
points689,5.515944525229206,7.249056487625011,20.43484305914078,5.349475765082648,20.8650269802914,5.467118198067566,28.62946683517929,21.694686930039932,6.970593014186687,5.467118198067568,20.021794637372327,7.568624800079859,15.982338722654788,11.429888316995285,14.358258444989088,13.589852722156055,5.563257618586754,6.403766886055161,26.444121758303865,21.694686930039932,23.41259726917634,19.14618017849604,10.113585793654734,1.0971179660962815
points690,19.16781105380463,19.898043445458804,11.840592893363473,19.618358876502455,11.033046003575308,16.16992775904391,9.586517891344139,13.398783542278586,17.043262794450776,16.16992775904391,17.073661343766112,16.693344525031073,14.740390931905125,9.825250884982228,18.852072326961565,9.233808853358203,15.281210952546461,16.072494676341613,11.332906516399609,13.398783542278586,13.629768421369704,9.212886018459658,13.408481578071674,17.776824246197226
points691,19.341892510470316,13.989077546809826,15.360027758086483,14.394882644444161,20.237150202242788,12.231734133778936,14.395162630959724,16.796042297152212,15.347879797395024,12.231734133778936,17.72648406485224,14.61135405536012,17.14882276108214,4.867025512015489,24.722519932430224,3.929730311938848,11.016795536918162,14.849411123283478,16.864739178931643,16.796042297152212,17.92265239738704,2.1677137756434695,14.308241527204745,15.627142964694423
points692,15.446568055525157,14.95277886629248,18.974961210472685,14.8983816056212,13.226562149689254,9.779634029582663,15.023593816286864,20.2854844352925,14.54700215359268,9.779634029582658,20.8832483254246,13.59541312409095,16.607045953865075,9.905250156371661,19.397970581536136,11.042325306812169,9.641494099659178,13.87035691667995,16.331517264013016,20.2854844352925,19.307135128728262,11.415108456494456,10.535677975910783,12.154260543157783
points693,12.22306507906419,11.932726219577885,16.83348463718581,15.816487106678261,16.757869296469686,11.66579691282212,14.835981006228083,18.218348569282323,7.841893135563316,11.66579691282212,22.210731620475688,8.499050418353963,9.101182203051414,11.253930999083474,15.78222150996294,11.52398777076318,13.533585584953478,5.322486327381405,15.359213424047706,18.218348569282323,15.389060658501808,12.753057033762468,3.5195284830637465,13.252120796004384
points694,15.227462155744773,14.593457150512783,15.798223658889112,15.982247322760971,15.559628664401002,12.027029089766526,15.187245287447007,17.219026360665662,12.395309726586799,12.027029089766526,20.539480013524077,13.43173244719111,8.985100155208642,9.810010072013192,19.111078972629077,10.594349585215983,11.52530247929098,10.292212968207865,15.183667918193386,17.219026360665662,17.410750743386426,11.66111846408958,8.014128574955107,13.96345695735254
points695,17.130368028056093,16.166939472276134,15.252424959200248,16.878529343925518,13.052437506431021,13.3008377770618,12.19104941910673,16.692174896670018,13.229096554056632,13.3008377770618,19.88758828804827,12.04077757161736,21.467005645907104,14.406182871427022,14.69738769897385,13.623622180510297,13.593804323299405,13.581806431421953,14.23447585925593,16.692174896670018,15.328439909417693,11.53680915357366,13.333174453559662,15.829033560407373
points696,15.323837121967511,10.867832674803001,21.806323039447395,10.042476691555102,17.64065706641935,5.348922705328092,17.958510582195817,23.018556400372425,14.261045685477221,5.348922705328092,19.409305339639424,13.875791743280088,22.10264382736971,10.925038400223073,20.661593430444185,11.727138542402402,5.199989017535895,14.693075457525275,21.474079844257748,23.018556400372425,23.778290993743205,9.509557749716123,13.712955202618376,9.928894924216813
points697,11.647582167286917,9.232971779214585,24.44339759744124,9.141102556734864,16.763359468360346,4.081617438629601,19.300858308929133,25.56408571793352,11.736505460896222,4.0816174386296025,20.113288101226818,10.741455068056151,21.4331786557522,14.723308882685187,15.677513564349596,15.331406477961178,6.159624274758167,12.646150210123777,22.42866461858059,25.56408571793352,22.8122493638745,13.335774861193343,13.38926658008271,7.038833372386457
points698,16.78025983005504,16.632864855474818,14.045051350572082,18.696242719607383,12.674726845846267,15.531247751656679,12.482969270157964,15.526714895284764,11.438000205127489,15.531247751656679,22.454311436780387,10.950129784856095,15.260690182574292,12.01133875356327,15.903138901937547,12.33236973038868,15.6330802879081,9.422275213181551,12.309457772449,15.526714895284764,13.2755500621803,12.76475683497307,7.114625800203606,16.899853059219463
points699,18.178321741978156,18.431053053104357,13.893598916176856,19.513187563791302,11.059988100017312,14.899377247046376,10.005063595068505,15.380520086040413,15.054464159119252,14.899377247046376,19.68691819933457,14.40387384465785,14.688461880116778,10.166057229257508,18.730694510169506,10.367396985765227,14.570169109336476,14.675230510768774,11.444286386235385,15.380520086040413,14.345557067055443,10.409284462529198,12.02152116940471,17.467482008969764
points700,17.843733810162696,19.791076163080604,12.196023233685022,18.719489190473467,8.957910982582108,16.2538695783553,11.096772386577005,13.74187522654538,16.82868371268122,16.2538695783553,15.60388630113198,16.126385250745223,12.458814803181914,10.80100012621303,15.50459559521888,10.23115875855258,15.964836121026655,15.334900118297494,12.284838997305286,13.74187522654538,12.941579479782172,13.220926523992567,13.436767135716403,15.679985111165907
points701,19.43376021845052,20.4517253139279,10.413171164506872,19.781905383610088,9.48109298511081,17.65370979525029,8.755073146312883,12.020914324165759,17.29265983119435,17.65370979525029,14.80773838697267,16.62448766627229,14.344123280953413,11.481886121573345,15.464969114276332,10.49778506881072,17.474527995505195,16.285017739894716,11.159705400960718,12.020914324165759,11.421809141995412,11.75993454515898,15.809142650780133,18.234658630452277
points702,10.551394805100145,5.999143570574648,27.862102260992202,8.44124674473473,20.658283972780595,1.6104400942702448,20.42065938088852,28.864111089901826,11.211639264404287,1.6104400942702448,20.31989465747035,10.532655669895306,17.952645210207223,11.657532424544994,18.19667600760183,13.263476330662524,4.423688986944317,11.808660902655623,23.169834879129414,28.864111089901826,24.559773480110533,12.502460476701735,12.341356843605215,6.367657773047557
points703,17.022980575972564,17.98654364699491,11.770754260974051,15.0902949513741,12.330747656585755,16.77815417686792,15.872007794510845,13.33136933675044,15.907152543449735,16.77815417686792,15.638200715671418,16.696241997560705,16.851997782535047,14.617940209508115,12.30969401210345,13.91185936990281,16.291060259281682,15.518355527053822,16.128274736001487,13.33136933675044,12.613177520964395,16.012027202374497,16.094831168273526,12.381764323978114
