,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30
points665,18.023308627980953,13.814997004579604,10.389888295032039,21.497406442747966,15.333881028692355,17.941824064657855,13.64418097078382,13.101228111244637,15.992074154140761,13.571530546084961,23.932798185926515,14.26689054238737,13.50563124184183,14.140524871226967,14.26689054238737,13.50563124184183,7.494916594599652,16.408024779758087,12.328063144960934,14.268218945251185,18.80891070248111,16.172001004145553,16.350863795443367,15.41920168346478,14.26689054238737,13.79953147932166,12.562639844165034,13.50563124184183,14.694291478976858,17.013234438819662
points666,19.79988892624676,20.189246137197173,16.302592402057556,13.366235676756785,18.829802298610023,11.535747852287049,10.366343302792368,10.009916666063098,18.568110209500727,9.409813615735946,6.352554999230198,18.941537104994136,10.217359227172544,13.337353900563086,18.941537104994136,10.217359227172544,25.653707312688184,15.201200752990776,9.406977435851669,9.484408747418685,12.77487523364684,19.228915746288898,15.156234599815846,17.736422604608816,18.941537104994136,10.251137897199357,8.91651917608809,10.217359227172544,18.43911155215996,12.270777682875856
points667,19.015685620010522,16.7341074418858,14.67511043117271,15.058658300460163,17.289589405914594,12.787796412390014,13.346491167710115,9.845735516280687,18.57910388892343,9.194222484016542,10.200674676115899,14.835353685416186,13.206993802270418,13.624710553079346,14.835353685416186,13.206993802270418,18.154098427598587,17.24472939995493,8.976887606767043,8.74409253639417,14.435753870468687,15.266403511261327,17.28912530628861,13.905633884568918,14.835353685416186,12.533078243533208,8.48102615972749,13.206993802270418,18.057580066375092,15.266842900600356
points668,17.916840682989143,20.40732550028419,17.076420332166823,14.052490792189959,21.038089004685506,11.691479466611668,10.232811984900207,14.019779490701204,15.30268315228042,12.941862772067264,14.600501599335631,17.63632284259363,10.08340283879052,8.179750146413877,17.63632284259363,10.08340283879052,15.363304052154321,14.415337443435293,12.780390027943938,12.796605589782638,11.985168004511898,19.336951407605774,13.672633328593559,19.11265051220459,17.63632284259363,9.271796755863816,11.660944790405662,10.08340283879052,18.035611780868003,13.8604465053678
points669,16.178562013999098,10.53830377897902,8.05687200206554,23.04828009182988,11.937969788060585,20.975031378663182,16.747692587991974,15.647552393450063,14.915574728174137,16.233043671775153,22.927469258643196,10.721317404455394,16.6190222732897,16.569525196228764,10.721317404455394,16.6190222732897,7.984620166411466,15.51408123632323,15.890833893163702,16.795190016944964,21.18980154469341,16.71805686927785,14.726203772076278,16.936443760920287,10.721317404455394,17.242663942106358,15.955526407785076,16.6190222732897,12.804857918913731,15.194291784922486
points670,18.085649703003575,19.958507999464516,15.243116732342807,15.256335302579034,19.986205041136113,13.413748943365958,9.528458553291477,11.720235102059597,17.969500870259015,12.315837751378364,11.08681565351827,17.538470207031555,9.376807237607343,9.348940194710634,17.538470207031555,9.376807237607343,18.62366083164641,15.28290430922911,11.731647387634943,12.173381383652815,13.856091823164595,18.71754578772358,14.947343966309816,18.263496651759567,17.538470207031555,10.106448113214594,11.771960046513334,9.376807237607343,16.479459872176623,14.008205750080323
points671,17.989438759451104,19.260634657990035,16.78193640761055,12.343272866954425,17.30781236258008,11.304264124162108,12.162127958623147,10.858060924323865,16.63123157514698,10.159174276717005,5.934813863487298,17.368376614911263,12.018860407601426,14.844677033346482,17.368376614911263,12.018860407601426,24.998066917745007,12.763871215331253,10.48152185588684,10.379993334394262,12.285694872356123,20.647294647734988,13.129875058644222,19.483072858809,17.368376614911263,12.51010224690827,9.804384408357555,12.018860407601426,16.14927358677336,9.940759804650042
points672,18.45520557056407,12.340079689118543,8.313661943563124,22.657671903467556,14.340191183511994,19.01574466754908,14.689093602544945,10.342294698504888,19.07319635537304,10.684898800771542,22.00323185634112,13.06258551687095,14.553870145905671,15.232016341624439,13.06258551687095,14.553870145905671,8.859901575724129,17.930334608101102,9.103343328821357,10.861737366809468,20.92774215748423,14.747734282926695,17.8625951191647,13.797298643697246,13.06258551687095,14.816868686372223,9.417488960851577,14.553870145905671,17.589551893597772,18.098886630061344
points673,15.030379196795113,11.832808968702713,6.912673799948243,23.602467020567328,9.531051907511328,22.690391830284096,16.049049378638305,13.049638759347376,18.095220969642423,13.420449761540914,21.53925374601153,11.37848258052321,15.918155071722596,18.95584803717619,11.378482580523205,15.918155071722596,9.636737193108944,14.06052013638044,12.962163305270321,13.193279063621812,22.357479211287387,19.156035141437155,13.461086604200487,19.16067015295897,11.378482580523205,19.23759685863115,13.658606344713686,15.918155071722596,15.249234126277775,14.742749158032147
points674,15.424336885364127,10.342020048777599,6.14146181475295,23.48289068584065,11.620281081990536,21.18518584820346,17.735447378511985,7.066214466028375,21.532322633231303,8.658272060642798,19.432445802548006,9.469411612466338,17.609921385451262,17.081861428382926,9.469411612466338,17.609921385451262,10.321242416621905,15.352985152631424,6.908089480281849,8.068587875778576,23.144516815135873,17.680176393456414,15.824395483994502,16.753810551027538,9.469411612466338,18.800544285371863,7.027802138512898,17.609921385451262,19.06573504341647,15.628085144786121
points675,20.89103385330797,17.512540122359106,13.863192943792036,16.208933925297767,14.801230437063644,13.778619655342276,11.505001860604018,6.990675637114487,22.759228498290927,5.2647597304428535,16.54544375316696,18.642873031531384,11.359642478865743,19.36902446371754,18.642873031531384,11.359642478865743,14.267587687207861,15.497753881287816,5.171523402716509,5.691140127610135,15.264332271813105,18.219314789239547,14.95043146912927,17.278394398034294,18.642873031531384,12.126309724107315,8.080139011631516,11.359642478865743,18.130217674422653,15.540828846943741
points676,17.056097825281803,16.993249545835063,14.171563348474447,16.23249768061524,16.643389430239733,13.921540828653724,12.676562057382236,11.277855116979435,17.388866766480742,10.439364207383598,18.707714786783015,15.400092617787454,12.534932105373358,12.906314395950464,15.400092617787454,12.534932105373358,11.919776111307778,14.268435263241463,10.343181087995532,11.26859719940579,14.949633966991538,18.68114276141287,13.074871743619237,18.06449901147928,15.400092617787454,13.209241371659274,8.43752890809135,12.534932105373358,21.23651586901618,12.940327959964403
points677,19.928394053786338,20.161761725563736,14.915414993600159,16.311192888983097,19.96395397994516,12.627287717906723,9.137662764408276,11.580776287695581,18.08529362523889,11.422302204562309,15.579520917998154,18.629418114235538,8.984767427770556,9.888752486364602,18.629418114235538,8.984767427770556,15.579837396340736,16.73077354026504,10.508339692772335,11.720251711913097,14.190518149762315,18.300457105231278,16.83989513388415,17.145237043710416,18.629418114235538,10.216180321526963,9.389607803628328,8.984767427770556,20.129871704900978,16.7227737199412
points678,13.855821684738041,11.879049075875088,6.558807962338791,23.69413180292814,10.674479296270157,22.724571299105754,16.496615889044044,12.826968885299708,18.916419564659655,13.548098243002931,20.137427453614738,10.121905125759206,16.367146321424176,16.780165372150652,10.121905125759206,16.367146321424176,12.146924702218449,13.099710808956605,12.586210357394918,13.040534428257015,22.718606535891215,20.876962228313538,12.770720353973726,20.63728152033438,10.121905125759206,18.96027375669036,12.479102492014489,16.367146321424176,17.723050454869586,13.506733721931889
points679,20.045878722977545,14.756615422574045,11.788649180831792,18.08193006942423,12.92562087203337,15.666953044758717,13.72122587241584,8.111250756017336,21.51995998304925,6.843820247218109,18.01592887008441,16.559859770521342,13.582921400650932,20.76533713446685,16.559859770521342,13.582921400650932,12.735124317763395,15.323314398931007,6.184904779787982,7.123155059492237,17.381446610830547,17.454231711779958,14.941324270061825,16.49199308017602,16.559859770521342,13.958596614584405,9.295983889726712,13.582921400650932,16.567546734747413,15.573210982533011
points680,12.576738349329583,16.847113332596596,13.50512633370552,16.455541192067667,16.67901584684021,16.31253578779108,14.454002630488326,14.30452173825668,15.50412469843183,13.718485834985373,12.065698126684953,12.556861481675176,14.318030808325274,11.49271111405436,12.556861481675176,14.318030808325274,16.582031042679024,11.050407401719733,13.815294804267102,13.07355482237405,15.629746570644679,19.913531035147134,10.642503908145716,20.546467188002094,12.556861481675176,14.322270162283935,13.273364201222519,14.318030808325274,15.699299046294161,9.901913621923477
points681,18.740589766910947,14.214312438366049,11.205152352555652,18.829668700389984,13.199847259466752,16.769275030504627,13.6532341061959,6.208989019251531,23.469472202251744,4.742810539800858,16.31628894934949,15.100606893031985,13.514713196116517,20.983003683709892,15.100606893031985,13.514713196116517,12.951168243360053,16.20241394834771,5.190733478782274,4.779689350447626,17.97691705786121,15.51257607549258,14.70728147273388,15.833004076497787,15.100606893031985,14.569705048524892,8.47676144662339,13.514713196116517,16.879154392600213,15.964666830859091
points682,16.574612439253322,10.554899010426855,7.664427663073204,23.492445603645468,12.502536331651127,20.66059519777002,16.50728619484033,11.964710230867768,16.781883289284412,12.752418819034382,24.084983405636198,10.842528341534251,16.37785059402453,15.663267802893245,10.842528341534251,16.37785059402453,5.314863118814359,17.07360797845692,11.67272730132389,12.969809534835537,21.590299018972445,14.07807283198165,16.994466942895897,13.462764333158034,10.842528341534251,16.751684499541252,11.033934547656125,16.37785059402453,16.07374957926228,17.170758666081596
points683,15.524961065608258,17.368777810782554,12.341435492930614,17.811797964851234,15.185859946676848,15.982370265182798,13.887173563065272,10.76201196818647,18.418139851208828,11.840039587009116,14.65354162854449,13.972191570706967,13.74939735288926,14.407346058939108,13.972191570706967,13.74939735288926,15.043258697699795,13.384179750693585,10.727614009634644,11.86102185587257,16.817316873655457,21.32182260809363,13.66743598134445,20.296493502375398,13.972191570706967,16.177724457773788,9.560914006127115,13.74939735288926,19.266398289738955,12.81568619662975
points684,16.38518675380164,18.875860905486636,14.30986986428564,16.03431899266999,20.27939109020234,14.377238762197958,11.317271576558378,10.737609930492825,17.99910772909564,10.824106966924301,13.589207426586533,16.190659380572445,11.17131459266159,8.391496519509833,16.190659380572445,11.17131459266159,16.554895344299336,13.985089982825572,9.60576762152387,10.529255077629905,14.808489338938195,18.64786689192987,13.352187655552624,18.69539661656657,16.190659380572445,9.677729660400725,10.014278813523665,11.17131459266159,17.13035434336011,12.908980921084531
points685,18.733081470293566,16.24850372997163,10.951344977021696,18.590511927106473,14.500763065644849,17.310220856473833,12.765907536795654,4.396652767690541,25.74314259723649,3.7660205627246515,13.309614443842545,16.611423207225478,12.624561998415736,18.85453896308429,16.611423207225478,12.624561998415736,17.70780792562693,14.888490883553265,3.675774573750886,4.041720765855545,18.235932675504568,19.09818551098361,13.914161617124286,18.869964832237738,16.611423207225478,12.775917752074227,7.273651310266928,12.624561998415736,18.172069841495382,13.858778877815546
points686,18.770067248660933,15.194003224519564,10.416967071994177,19.388182654028938,15.676240801795059,16.134725933744136,13.475611601653805,7.88123280341718,21.903534553594813,7.992888728470335,16.231239505813754,14.656352361493406,13.336525265528993,15.2974514992193,14.656352361493406,13.336525265528993,16.08370140589892,16.401415130892378,6.955991615814102,8.523065478865476,18.781276256771566,18.878946092165187,16.332265559097127,17.23307615849195,14.656352361493406,14.368466772363805,5.580834676068379,13.336525265528993,23.572172941086453,15.332527322663164
points687,20.2065711066301,14.537756257778195,10.136011946037346,20.03996127260367,14.502064850366974,17.296243455450238,13.346228842905933,6.453889048731305,24.60566520350016,5.831843356079214,16.051313735098386,16.075010281915535,13.20673064240721,19.446476928260854,16.075010281915535,13.20673064240721,15.257254668989354,17.226275848783903,5.341959853460024,6.272263122116146,19.06799670895181,16.043824738246876,16.802344505880885,15.165351242761789,16.075010281915535,12.686980518984909,8.66276085686724,13.20673064240721,17.893068955073144,16.498273574469053
